timestamp	w.s.	dir.	%T(K)	press.	hum.	vis.	cover	description
1696156986.658	0.89	0	287.60	1022	94	10000	Clear	clear sky
1696157106.886	0.89	0	287.60	1022	94	10000	Clear	clear sky
1696157227.029	0.89	0	287.60	1022	94	10000	Clear	clear sky
1696157347.278	0.00	0	287.61	1022	94	10000	Clear	clear sky
1696157467.617	0.00	0	287.61	1022	94	10000	Clear	clear sky
1696157587.841	0.00	0	287.61	1022	94	10000	Clear	clear sky
1696157708.013	0.00	0	287.61	1022	94	10000	Clear	clear sky
1696157828.227	0.00	0	287.61	1022	94	10000	Clear	clear sky
1696157948.400	0.45	325	287.58	1022	94	10000	Clear	clear sky
1696158068.645	0.45	325	287.58	1022	94	10000	Clear	clear sky
1696158188.813	0.45	325	287.58	1022	94	10000	Clear	clear sky
1696158308.963	0.45	325	287.58	1022	94	10000	Clear	clear sky
1696158429.115	0.45	325	287.58	1022	94	10000	Clear	clear sky
1696158549.268	0.45	325	287.53	1022	94	10000	Clear	clear sky
1696158669.436	0.45	325	287.53	1022	94	10000	Clear	clear sky
1696158789.642	0.45	325	287.53	1022	94	10000	Clear	clear sky
1696158909.797	0.45	325	287.53	1022	94	10000	Clear	clear sky
1696159030.061	0.45	325	287.53	1022	94	10000	Clear	clear sky
1696159150.294	0.45	346	287.52	1022	94	10000	Clear	clear sky
1696159270.464	0.45	346	287.52	1022	94	10000	Clear	clear sky
1696159390.667	0.45	346	287.52	1022	94	10000	Clear	clear sky
1696159510.810	0.45	346	287.52	1022	94	10000	Clear	clear sky
1696159630.967	0.45	346	287.52	1022	94	10000	Clear	clear sky
1696159751.111	0.45	313	287.56	1022	94	10000	Clear	clear sky
1696159871.268	0.45	313	287.56	1022	94	10000	Clear	clear sky
1696159991.472	0.45	313	287.56	1022	94	10000	Clear	clear sky
1696160111.707	0.45	313	287.56	1022	94	10000	Clear	clear sky
1696160231.863	0.45	313	287.56	1022	94	10000	Clear	clear sky
1696160352.061	0.45	312	287.98	1022	93	10000	Clear	clear sky
1696160472.218	0.45	312	287.98	1022	93	10000	Clear	clear sky
1696160592.409	0.45	312	287.98	1022	93	10000	Clear	clear sky
1696160712.616	0.45	312	287.98	1022	93	10000	Clear	clear sky
1696160832.818	0.45	312	287.98	1022	93	10000	Clear	clear sky
1696160953.027	0.45	350	287.96	1022	93	10000	Clear	clear sky
1696161073.189	0.45	350	287.96	1022	93	10000	Clear	clear sky
1696161193.368	0.45	350	287.96	1022	93	10000	Clear	clear sky
1696161313.537	0.45	350	287.96	1022	93	10000	Clear	clear sky
1696161433.718	0.45	350	287.96	1022	93	10000	Clear	clear sky
1696161553.863	0.45	9	287.90	1022	94	10000	Clear	clear sky
1696161674.053	0.45	9	287.90	1022	94	10000	Clear	clear sky
1696161794.203	0.45	9	287.90	1022	94	10000	Clear	clear sky
1696161914.431	0.45	9	287.90	1022	94	10000	Clear	clear sky
1696162034.611	0.45	9	287.90	1022	94	10000	Clear	clear sky
1696162154.775	0.45	13	288.09	1023	93	10000	Clear	clear sky
1696162274.971	0.45	13	288.09	1023	93	10000	Clear	clear sky
1696162395.120	0.45	13	288.09	1023	93	10000	Clear	clear sky
1696162515.294	0.45	13	288.09	1023	93	10000	Clear	clear sky
1696162635.610	0.45	13	288.09	1023	93	10000	Clear	clear sky
1696162755.861	0.89	16	288.28	1023	93	10000	Clear	clear sky
1696162876.080	0.89	16	288.28	1023	93	10000	Clear	clear sky
1696162996.231	0.89	16	288.28	1023	93	10000	Clear	clear sky
1696163116.379	0.89	16	288.28	1023	93	10000	Clear	clear sky
1696163236.580	0.89	16	288.39	1023	93	10000	Clear	clear sky
1696163356.755	0.89	16	288.39	1023	93	10000	Clear	clear sky
1696163476.982	0.89	16	288.39	1023	93	10000	Clear	clear sky
1696163597.159	0.89	16	288.39	1023	93	10000	Clear	clear sky
1696163717.352	1.34	61	289.37	1022	88	10000	Clear	clear sky
1696163837.515	1.34	61	289.37	1022	88	10000	Clear	clear sky
1696163957.717	1.34	61	289.34	1022	88	10000	Clear	clear sky
1696164077.865	1.34	61	289.34	1022	88	10000	Clear	clear sky
1696164198.083	1.34	61	289.34	1022	88	10000	Clear	clear sky
1696164318.328	1.34	5	289.70	1022	88	10000	Clear	clear sky
1696164438.520	1.34	5	289.70	1022	88	10000	Clear	clear sky
1696164558.714	1.34	5	289.70	1022	88	10000	Clear	clear sky
1696164678.870	1.34	5	289.70	1022	88	10000	Clear	clear sky
1696164799.046	1.34	5	289.70	1022	88	10000	Clear	clear sky
1696164919.219	1.79	355	289.87	1022	89	10000	Clear	clear sky
1696165039.434	1.79	355	289.87	1022	89	10000	Clear	clear sky
1696165159.686	1.79	355	289.95	1022	89	10000	Clear	clear sky
1696165279.859	1.79	355	289.95	1022	89	10000	Clear	clear sky
1696165400.072	1.79	355	289.95	1022	89	10000	Clear	clear sky
1696165520.221	1.79	355	289.95	1022	89	10000	Clear	clear sky
1696165640.368	1.79	355	289.95	1022	89	10000	Clear	clear sky
1696165760.645	2.24	345	290.29	1023	89	10000	Clear	clear sky
1696165880.904	2.24	345	290.29	1023	89	10000	Clear	clear sky
1696166001.055	2.24	345	290.29	1023	89	10000	Clear	clear sky
1696166121.281	2.24	345	290.29	1023	89	10000	Clear	clear sky
1696166241.479	2.24	345	290.29	1023	89	10000	Clear	clear sky
1696166361.755	1.79	27	290.71	1023	88	10000	Clear	clear sky
1696166481.960	1.79	27	290.71	1023	88	10000	Clear	clear sky
1696166602.130	1.79	27	290.71	1023	88	10000	Clear	clear sky
1696166722.364	1.79	27	290.71	1023	88	10000	Clear	clear sky
1696166842.521	1.79	27	290.71	1023	88	10000	Clear	clear sky
1696166962.745	1.34	331	291.03	1023	87	10000	Clear	clear sky
1696167082.995	1.34	331	291.03	1023	87	10000	Clear	clear sky
1696167203.160	1.34	331	291.03	1023	87	10000	Clear	clear sky
1696167323.308	1.34	331	291.03	1023	87	10000	Clear	clear sky
1696167443.475	1.34	331	291.03	1023	87	10000	Clear	clear sky
1696167563.742	1.34	15	292.04	1023	83	10000	Clear	clear sky
1696167683.972	1.34	15	292.04	1023	83	10000	Clear	clear sky
1696167804.128	1.34	15	292.04	1023	83	10000	Clear	clear sky
1696167924.287	1.34	15	292.04	1023	83	10000	Clear	clear sky
1696168044.504	1.34	15	292.04	1023	83	10000	Clear	clear sky
1696168164.726	1.34	61	292.28	1023	82	10000	Clear	clear sky
1696168284.894	1.34	61	292.28	1023	82	10000	Clear	clear sky
1696168405.106	1.34	61	292.28	1023	82	10000	Clear	clear sky
1696168525.250	1.34	61	292.28	1023	82	10000	Clear	clear sky
1696168645.434	1.34	61	292.28	1023	82	10000	Clear	clear sky
1696168765.595	1.34	61	292.47	1023	81	10000	Clear	clear sky
1696168885.790	1.34	61	292.47	1023	81	10000	Clear	clear sky
1696169006.025	1.34	61	292.47	1023	81	10000	Clear	clear sky
1696169126.213	1.34	61	292.47	1023	81	10000	Clear	clear sky
1696169246.427	1.34	61	292.47	1023	81	10000	Clear	clear sky
1696169366.854	1.79	15	293.14	1023	78	10000	Clear	clear sky
1696169487.035	1.79	15	293.14	1023	78	10000	Clear	clear sky
1696169607.191	1.79	15	293.14	1023	78	10000	Clear	clear sky
1696169727.411	1.79	15	293.14	1023	78	10000	Clear	clear sky
1696169847.623	1.79	15	293.14	1023	78	10000	Clear	clear sky
1696169967.793	1.79	15	293.39	1023	78	10000	Clear	clear sky
1696170087.952	1.79	15	293.39	1023	78	10000	Clear	clear sky
1696170208.117	1.79	15	293.39	1023	78	10000	Clear	clear sky
1696170328.332	1.79	15	293.39	1023	78	10000	Clear	clear sky
1696170448.516	1.79	15	293.39	1023	78	10000	Clear	clear sky
1696170568.682	1.34	317	293.86	1023	77	10000	Clear	clear sky
1696170688.878	1.34	322	294.19	1023	75	10000	Clear	clear sky
1696170809.111	1.34	322	294.19	1023	75	10000	Clear	clear sky
1696170929.260	1.34	322	294.19	1023	75	10000	Clear	clear sky
1696171049.412	1.34	322	294.19	1023	75	10000	Clear	clear sky
1696171169.575	1.34	322	294.19	1023	75	10000	Clear	clear sky
1696171289.733	1.34	19	294.39	1023	75	10000	Clear	clear sky
1696171409.894	1.34	19	294.39	1023	75	10000	Clear	clear sky
1696171530.053	1.34	19	294.39	1023	75	10000	Clear	clear sky
1696171650.211	1.34	19	294.39	1023	75	10000	Clear	clear sky
1696171770.428	1.34	19	294.39	1023	75	10000	Clear	clear sky
1696171890.695	1.79	38	294.72	1023	74	10000	Clear	clear sky
1696172010.871	1.79	38	294.72	1023	74	10000	Clear	clear sky
1696172131.031	1.79	38	294.72	1023	74	10000	Clear	clear sky
1696172251.292	1.79	38	294.72	1023	74	10000	Clear	clear sky
1696172371.440	1.79	38	294.72	1023	74	10000	Clear	clear sky
1696172491.670	1.34	25	294.93	1023	73	10000	Clear	clear sky
1696172611.829	1.34	25	294.93	1023	73	10000	Clear	clear sky
1696172731.984	1.34	25	294.93	1023	73	10000	Clear	clear sky
1696172852.162	1.34	25	294.93	1023	73	10000	Clear	clear sky
1696172972.388	1.34	25	294.93	1023	73	10000	Clear	clear sky
1696173092.756	2.24	42	295.41	1023	72	10000	Clear	clear sky
1696173212.923	2.24	42	295.41	1023	72	10000	Clear	clear sky
1696173333.073	2.24	42	295.41	1023	72	10000	Clear	clear sky
1696173453.327	2.24	42	295.41	1023	72	10000	Clear	clear sky
1696173573.489	2.24	42	295.41	1023	72	10000	Clear	clear sky
1696173693.657	2.06	0	295.56	1023	71	10000	Clear	clear sky
1696173813.816	2.06	0	295.56	1023	71	10000	Clear	clear sky
1696173933.976	2.06	0	295.56	1023	71	10000	Clear	clear sky
1696174054.145	2.06	0	295.56	1023	71	10000	Clear	clear sky
1696174174.374	2.06	0	295.56	1023	71	10000	Clear	clear sky
1696174294.592	2.06	0	295.86	1023	71	10000	Clear	clear sky
1696174414.774	2.06	0	295.86	1023	71	10000	Clear	clear sky
1696174534.933	2.06	0	295.86	1023	71	10000	Clear	clear sky
1696174655.095	2.06	0	295.86	1023	71	10000	Clear	clear sky
1696174775.289	2.06	0	295.86	1023	71	10000	Clear	clear sky
1696174895.647	2.24	33	296.07	1023	70	10000	Clear	clear sky
1696175015.826	2.24	33	296.07	1023	70	10000	Clear	clear sky
1696175136.059	2.24	33	296.07	1023	70	10000	Clear	clear sky
1696175256.313	2.24	33	296.07	1023	70	10000	Clear	clear sky
1696175376.481	2.24	33	296.07	1023	70	10000	Clear	clear sky
1696175496.801	2.06	0	296.21	1022	69	10000	Clear	clear sky
1696175616.944	2.06	0	296.21	1022	69	10000	Clear	clear sky
1696175737.084	2.06	0	296.21	1022	69	10000	Clear	clear sky
1696175857.222	2.06	0	296.21	1022	69	10000	Clear	clear sky
1696175977.368	2.06	0	296.21	1022	69	10000	Clear	clear sky
1696176097.514	2.06	0	296.44	1023	68	10000	Clear	clear sky
1696176217.726	2.06	0	296.44	1023	68	10000	Clear	clear sky
1696176337.895	2.06	0	296.44	1023	68	10000	Clear	clear sky
1696176458.064	2.06	0	296.44	1023	68	10000	Clear	clear sky
1696176578.262	2.06	0	296.44	1023	68	10000	Clear	clear sky
1696176698.495	1.79	259	296.78	1023	66	10000	Clear	clear sky
1696176818.660	1.79	259	296.78	1023	66	10000	Clear	clear sky
1696176938.862	1.79	259	296.78	1023	66	10000	Clear	clear sky
1696177059.089	1.79	259	296.78	1023	66	10000	Clear	clear sky
1696177179.280	1.79	259	296.78	1023	66	10000	Clear	clear sky
1696177299.444	1.79	70	296.92	1022	66	10000	Clear	clear sky
1696177419.608	1.79	70	296.92	1022	66	10000	Clear	clear sky
1696177539.761	1.79	70	296.92	1022	66	10000	Clear	clear sky
1696177659.899	1.79	70	296.92	1022	66	10000	Clear	clear sky
1696177780.248	1.79	70	296.92	1022	66	10000	Clear	clear sky
1696177900.408	1.79	70	297.10	1022	65	10000	Clear	clear sky
1696178020.555	1.79	70	297.10	1022	65	10000	Clear	clear sky
1696178140.698	1.79	70	297.10	1022	65	10000	Clear	clear sky
1696178260.838	1.79	70	297.10	1022	65	10000	Clear	clear sky
1696178380.983	1.79	70	297.10	1022	65	10000	Clear	clear sky
1696178501.287	1.54	0	297.33	1023	65	10000	Clear	clear sky
1696178621.514	1.54	0	297.33	1023	65	10000	Clear	clear sky
1696178741.655	1.54	0	297.33	1023	65	10000	Clear	clear sky
1696178861.824	1.54	0	297.33	1023	65	10000	Clear	clear sky
1696178981.979	1.54	0	297.33	1023	65	10000	Clear	clear sky
